TP,Kn,Nu,Wrn,Ukr,Tgl Msk,Umur,Awal,Masuk,Jual,Kirim,Akhir,STR,SSR
Pakaian Dewasa,Kain Jaring,1,Coklat,7XL,7/31/2024,52,0,4,1,2,1,0.25,4.00
Pakaian Dewasa,Kain Jaring,1,Coklat,8XL,7/31/2024,52,0,5,1,2,2,0.20,5.00
Pakaian Dewasa,Kain Jaring,1,Coklat,9XL,7/31/2024,52,0,3,2,1,0,0.67,1.50
Pakaian Dewasa,Kain Jaring,1,Coklat,10XL,7/31/2024,52,0,9,5,2,2,0.56,1.80
Pakaian Dewasa,Kain Jaring,1,Coklat,S/M,7/31/2024,52,0,5,2,2,1,0.40,2.50
Pakaian Dewasa,Kain Jaring,1,Coklat,XL/XXL,7/31/2024,52,0,6,2,2,2,0.33,3.00
Pakaian Dewasa,Kain Jaring,1,Coklat,4XL/5XL,7/31/2024,52,0,4,0,2,2,0.00,0.00
Pakaian Dewasa,Kain Jaring,1,Cyan,4XL,7/31/2024,52,2,1,1,1,1,0.33,3.00
Pakaian Dewasa,Kain Jaring,1,Cyan,5XL,7/31/2024,52,1,1,0,1,1,0.00,0.00
Pakaian Dewasa,Kain Jaring,1,Cyan,6XL,7/31/2024,52,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,1,Cyan,7XL,7/31/2024,52,2,3,2,0,3,0.40,2.50
Pakaian Dewasa,Kain Jaring,1,Cyan,8XL,7/31/2024,52,3,5,0,6,2,0.00,0.00
Pakaian Dewasa,Kain Jaring,1,Cyan,9XL,7/31/2024,52,6,4,2,6,2,0.20,5.00
Pakaian Dewasa,Kain Jaring,1,Cyan,10XL,7/31/2024,52,4,6,0,8,2,0.00,0.00
Pakaian Dewasa,Kain Jaring,1,Cyan,S/M,7/31/2024,52,6,4,2,7,1,0.20,5.00
Pakaian Dewasa,Kain Jaring,1,Cyan,XL/XXL,7/31/2024,52,5,3,4,3,1,0.50,2.00
Pakaian Dewasa,Kain Jaring,1,Cyan,4XL/5XL,7/31/2024,52,3,1,2,2,0,0.50,2.00
Pakaian Dewasa,Kain Jaring,2,Cyan,6XL/7XL,7/31/2024,52,8,0,1,0,7,0.13,8.00
Pakaian Dewasa,Kain Jaring,2,Cyan,N/A,7/31/2024,52,4,1,3,0,2,0.60,1.67
Pakaian Dewasa,Kain Jaring,3,Perak,4XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,5XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,6XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,7XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,8XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,9XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,10XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,S/M,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,XL/XXL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Jaring,3,Perak,4XL/5XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Coklat,4XL,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Coklat,5XL,2/24/2024,210,0,2,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Coklat,6XL,2/24/2024,210,5,0,0,0,5,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Coklat,7XL,2/24/2024,210,3,0,1,0,2,0.33,3.00
Pakaian Dewasa,Kain Hologram,1,Coklat,8XL,2/24/2024,210,4,0,0,0,4,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Coklat,9XL,2/24/2024,210,4,0,1,0,3,0.25,4.00
Pakaian Dewasa,Kain Hologram,1,Coklat,10XL,2/24/2024,210,7,0,0,3,4,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Coklat,S/M,2/24/2024,210,14,0,2,9,3,0.14,7.00
Pakaian Dewasa,Kain Hologram,1,Coklat,XL/XXL,2/24/2024,210,4,0,0,0,4,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Coklat,4XL/5XL,2/24/2024,210,3,0,1,0,2,0.33,3.00
Pakaian Dewasa,Kain Hologram,1,Perak,4XL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Perak,5XL,2/24/2024,210,0,2,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Perak,6XL,2/24/2024,210,2,1,1,0,2,0.33,3.00
Pakaian Dewasa,Kain Hologram,1,Perak,7XL,2/24/2024,210,3,0,0,0,3,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Perak,8XL,2/24/2024,210,5,0,1,2,2,0.20,5.00
Pakaian Dewasa,Kain Hologram,1,Perak,9XL,2/24/2024,210,3,0,2,0,1,0.67,1.50
Pakaian Dewasa,Kain Hologram,1,Perak,10XL,2/24/2024,210,5,0,0,0,5,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Perak,S/M,2/24/2024,210,2,2,2,0,2,0.50,2.00
Pakaian Dewasa,Kain Hologram,1,Perak,XL/XXL,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Perak,4XL/5XL,2/24/2024,210,4,0,0,1,3,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,4XL,2/24/2024,210,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Hologram,1,Cyan,5XL,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,6XL,2/24/2024,210,3,0,1,0,2,0.33,3.00
Pakaian Dewasa,Kain Hologram,1,Cyan,7XL,2/24/2024,210,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,8XL,2/24/2024,210,4,0,0,0,4,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,9XL,2/24/2024,210,4,0,0,0,4,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,10XL,2/24/2024,210,4,0,0,0,4,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,S/M,2/24/2024,210,6,0,0,0,6,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,XL/XXL,2/24/2024,210,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Cyan,4XL/5XL,2/24/2024,210,4,0,2,0,2,0.50,2.00
Pakaian Dewasa,Kain Hologram,1,Plum,5XL,2/24/2024,210,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Hologram,1,Plum,6XL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Plum,7XL,2/24/2024,210,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Hologram,1,Plum,8XL,2/24/2024,210,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Hologram,1,Plum,9XL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Plum,10XL,2/24/2024,210,2,1,2,0,1,0.67,1.50
Pakaian Dewasa,Kain Hologram,1,Plum,S/M,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,1,Plum,4XL/5XL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Coklat,6XL/7XL,2/24/2024,210,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Hologram,4,Coklat,N/A,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Perak,6XL/7XL,2/24/2024,210,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Perak,N/A,2/24/2024,210,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Cyan,6XL/7XL,2/24/2024,210,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Cyan,N/A,2/24/2024,210,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,4XL,2/24/2024,210,3,0,0,0,3,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,5XL,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,6XL,2/24/2024,210,3,0,0,0,3,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,7XL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,8XL,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,9XL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,S/M,2/24/2024,210,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,XL/XXL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,4XL/5XL,2/24/2024,210,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,6XL/7XL,2/24/2024,210,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Hologram,4,Plum,N/A,2/24/2024,210,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Mesh,1,Maroon,4XL,2/26/2024,208,6,0,1,3,2,0.17,6.00
Pakaian Dewasa,Kain Mesh,1,Maroon,5XL,2/26/2024,208,7,0,4,3,0,0.57,1.75
Pakaian Dewasa,Kain Mesh,1,Maroon,6XL,2/26/2024,208,6,1,4,2,1,0.57,1.75
Pakaian Dewasa,Kain Mesh,1,Maroon,7XL,2/26/2024,208,7,0,5,2,0,0.71,1.40
Pakaian Dewasa,Kain Mesh,1,Maroon,8XL,2/26/2024,208,10,0,4,5,1,0.40,2.50
Pakaian Dewasa,Kain Mesh,1,Maroon,9XL,2/26/2024,208,5,6,10,0,1,0.91,1.10
Pakaian Dewasa,Kain Mesh,1,Maroon,10XL,2/26/2024,208,7,0,2,2,3,0.29,3.50
Pakaian Dewasa,Kain Mesh,1,Maroon,S/M,2/26/2024,208,8,0,2,0,6,0.25,4.00
Pakaian Dewasa,Kain Mesh,1,Maroon,XL/XXL,2/26/2024,208,7,0,2,3,2,0.29,3.50
Pakaian Dewasa,Kain Mesh,1,Maroon,4XL/5XL,2/26/2024,208,2,2,4,0,0,1.00,1.00
Pakaian Dewasa,Kain Mesh,4,Maroon,6XL/7XL,2/26/2024,208,3,0,1,2,0,0.33,3.00
Pakaian Dewasa,Kain Mesh,4,Maroon,N/A,2/26/2024,208,4,0,4,0,0,1.00,1.00
Pakaian Dewasa,Kain Mesh,6,Maroon,4XL,9/9/2023,378,0,0,1,0,-1,0.00,0.00
Pakaian Dewasa,Kain Mesh,6,Maroon,6XL,9/9/2023,378,1,0,2,0,-1,2.00,0.50
Pakaian Dewasa,Kain Mesh,6,Maroon,8XL,9/9/2023,378,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Mesh,6,Maroon,9XL,9/9/2023,378,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Mesh,6,Maroon,S/M,9/9/2023,378,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Mesh,6,Maroon,XL/XXL,9/9/2023,378,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Mesh,7,Maroon,6XL/7XL,9/9/2023,378,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Mesh,7,Maroon,N/A,9/9/2023,378,2,0,1,1,0,0.50,2.00
Pakaian Dewasa,Kain Mesh,8,Plum,5XL,9/16/2023,371,2,0,2,0,0,1.00,1.00
Pakaian Dewasa,Kain Mesh,8,Plum,6XL,9/16/2023,371,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Mesh,8,Plum,7XL,9/16/2023,371,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Plum,8XL,9/16/2023,371,1,0,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Mesh,8,Plum,10XL,9/16/2023,371,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Plum,S/M,9/16/2023,371,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Plum,XL/XXL,9/16/2023,371,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Plum,4XL/5XL,9/16/2023,371,0,0,0,0,0,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,4XL,9/16/2023,371,1,0,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,5XL,9/16/2023,371,2,1,2,0,1,0.67,1.50
Pakaian Dewasa,Kain Mesh,8,Light Gray,6XL,9/16/2023,371,0,1,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,7XL,9/16/2023,371,0,2,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,8XL,9/16/2023,371,0,2,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,9XL,9/16/2023,371,2,1,1,0,2,0.33,3.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,10XL,9/16/2023,371,2,1,1,0,2,0.33,3.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,S/M,9/16/2023,371,1,2,3,0,0,1.00,1.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,XL/XXL,9/16/2023,371,2,0,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Mesh,8,Light Gray,4XL/5XL,9/16/2023,371,0,1,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Mesh,9,Light Gray,N/A,9/16/2023,371,1,0,0,1,0,0.00,0.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,4XL,7/29/2024,54,0,1,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,5XL,7/29/2024,54,0,1,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,6XL,7/29/2024,54,0,2,1,0,1,0.50,2.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,7XL,7/29/2024,54,0,2,2,0,0,1.00,1.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,8XL,7/29/2024,54,0,2,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,9XL,7/29/2024,54,0,2,1,0,1,0.50,2.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,10XL,7/29/2024,54,0,2,1,0,1,0.50,2.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,S/M,7/29/2024,54,0,2,0,0,2,0.00,0.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,XL/XXL,7/29/2024,54,0,1,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Kain Tahan Air,1,Plum,4XL/5XL,7/29/2024,54,0,1,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Kain Tahan Air,2,Plum,6XL/7XL,7/19/2024,64,0,1,1,0,0,1.00,1.00
Pakaian Dewasa,Kain Kain Tahan Air,2,Plum,N/A,7/19/2024,64,0,1,0,0,1,0.00,0.00
Pakaian Dewasa,Kain Kain Anti Luntur,2,Coral,6XL/7XL,1/10/2024,255,2,0,0,2,0,0.00,0.00
Pakaian Dewasa,Kain Kain Anti Luntur,2,Coral,N/A,1/10/2024,255,2,0,0,2,0,0.00,0.00
Pakaian Wanita,N/A,1,Hitam,6XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,1,Hitam,7XL,5/7/2024,137,0,2,1,0,1,0.50,2.00
Pakaian Wanita,N/A,1,Hitam,8XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,1,Hitam,9XL,5/7/2024,137,0,4,2,0,2,0.50,2.00
Pakaian Wanita,N/A,1,Hitam,10XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,1,Hitam,S/M,5/7/2024,137,0,2,1,0,1,0.50,2.00
Pakaian Wanita,N/A,1,Hitam,XL/XXL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,1,Hitam,4XL/5XL,5/7/2024,137,0,2,2,0,0,1.00,1.00
Pakaian Wanita,N/A,1,Turquoise,4XL,5/7/2024,137,0,1,1,0,0,1.00,1.00
Pakaian Wanita,N/A,1,Turquoise,5XL,5/7/2024,137,0,1,0,0,1,0.00,0.00
Pakaian Wanita,N/A,1,Turquoise,6XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,1,Turquoise,7XL,5/7/2024,137,0,2,2,0,0,1.00,1.00
Pakaian Wanita,N/A,1,Turquoise,8XL,5/7/2024,137,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,1,Turquoise,9XL,5/7/2024,137,0,2,1,0,1,0.50,2.00
Pakaian Wanita,N/A,1,Turquoise,10XL,5/7/2024,137,0,2,2,0,0,1.00,1.00
Pakaian Wanita,N/A,1,Turquoise,S/M,5/7/2024,137,0,2,2,0,0,1.00,1.00
Pakaian Wanita,N/A,1,Turquoise,XL/XXL,5/7/2024,137,0,1,0,0,1,0.00,0.00
Pakaian Wanita,N/A,1,Turquoise,4XL/5XL,5/7/2024,137,0,2,1,0,1,0.50,2.00
Pakaian Wanita,N/A,2,Turquoise,4XL,7/12/2024,71,0,1,0,0,1,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,5XL,7/12/2024,71,0,1,0,0,1,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,6XL,7/12/2024,71,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,7XL,7/12/2024,71,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,8XL,7/12/2024,71,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,9XL,7/12/2024,71,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,10XL,7/12/2024,71,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,S/M,7/12/2024,71,0,2,0,0,2,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,XL/XXL,7/12/2024,71,0,1,0,0,1,0.00,0.00
Pakaian Wanita,N/A,2,Turquoise,4XL/5XL,7/12/2024,71,0,1,0,0,1,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,4XL,11/24/2023,302,1,3,1,0,3,0.25,4.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,5XL,11/24/2023,302,1,2,1,0,2,0.33,3.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,6XL,11/24/2023,302,1,2,0,0,3,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,7XL,11/24/2023,302,0,4,0,0,4,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,8XL,11/24/2023,302,3,3,1,0,5,0.17,6.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,9XL,11/24/2023,302,0,2,0,0,2,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,10XL,11/24/2023,302,0,4,0,0,4,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,S/M,11/24/2023,302,1,3,0,0,4,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,XL/XXL,11/24/2023,302,3,1,0,0,4,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Hijau,4XL/5XL,11/24/2023,302,2,1,0,0,3,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,4XL,11/24/2023,302,3,0,0,0,3,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,5XL,11/24/2023,302,2,0,1,0,1,0.50,2.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,6XL,11/24/2023,302,2,0,0,0,2,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,7XL,11/24/2023,302,0,0,0,0,0,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,8XL,11/24/2023,302,2,0,1,0,1,0.50,2.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,9XL,11/24/2023,302,3,0,1,0,2,0.33,3.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,10XL,11/24/2023,302,1,0,1,0,0,1.00,1.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,S/M,11/24/2023,302,0,0,0,0,0,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,XL/XXL,11/24/2023,302,0,0,0,0,0,0.00,0.00
Pakaian Wanita,Kain Kain Flanel,1,Biru,4XL/5XL,11/24/2023,302,2,0,2,0,0,1.00,1.00
Pakaian Pria,Denim,4,Coklat,4XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Denim,4,Coklat,5XL,2/29/2024,205,1,0,1,0,0,1.00,1.00
Pakaian Pria,Denim,4,Coklat,6XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Pria,Denim,4,Coklat,7XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Pria,Denim,4,Coklat,8XL,2/29/2024,205,0,2,1,1,0,0.50,2.00
Pakaian Pria,Denim,4,Coklat,9XL,2/29/2024,205,0,2,0,2,0,0.00,0.00
Pakaian Pria,Denim,4,Coklat,10XL,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Pria,Denim,4,Coklat,S/M,2/29/2024,205,1,1,0,2,0,0.00,0.00
Pakaian Pria,Denim,4,Coklat,XL/XXL,2/29/2024,205,1,0,1,0,0,1.00,1.00
Pakaian Pria,Denim,4,Coklat,4XL/5XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,5XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,6XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,7XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,8XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,9XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,10XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,S/M,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,XL/XXL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,Kain Microfiber,1,Coklat,4XL/5XL,2/29/2024,205,1,0,0,1,0,0.00,0.00
Pakaian Pria,N/A,2,Perak,5XL,11/18/2023,308,1,1,1,0,1,0.50,2.00
Pakaian Pria,N/A,2,Perak,6XL,11/18/2023,308,2,0,0,0,2,0.00,0.00
Pakaian Pria,N/A,2,Perak,7XL,11/18/2023,308,2,0,0,0,2,0.00,0.00
Pakaian Pria,N/A,2,Perak,8XL,11/18/2023,308,2,0,0,0,2,0.00,0.00
Pakaian Pria,N/A,2,Perak,9XL,11/18/2023,308,0,0,0,0,0,0.00,0.00
Pakaian Pria,N/A,2,Perak,10XL,11/18/2023,308,1,0,0,0,1,0.00,0.00
Pakaian Pria,N/A,2,Perak,S/M,11/18/2023,308,2,0,0,0,2,0.00,0.00
Pakaian Pria,N/A,2,Perak,XL/XXL,11/18/2023,308,2,0,1,0,1,0.50,2.00
Pakaian Pria,N/A,2,Perak,4XL/5XL,11/18/2023,308,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,4XL,3/23/2024,182,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Suede,20,Oranye,5XL,3/23/2024,182,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,6XL,3/23/2024,182,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,7XL,3/23/2024,182,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,8XL,3/23/2024,182,3,0,0,2,1,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,9XL,3/23/2024,182,3,1,0,2,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,10XL,3/23/2024,182,6,2,0,6,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,S/M,3/23/2024,182,3,1,0,2,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Oranye,XL/XXL,3/23/2024,182,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Suede,20,Oranye,4XL/5XL,3/23/2024,182,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,4XL,3/23/2024,182,2,0,0,1,1,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,5XL,3/23/2024,182,1,0,0,0,1,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,6XL,3/23/2024,182,3,0,0,1,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,7XL,3/23/2024,182,2,0,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,8XL,3/23/2024,182,3,0,0,1,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,9XL,3/23/2024,182,3,0,0,1,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,10XL,3/23/2024,182,4,0,0,2,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,S/M,3/23/2024,182,3,0,0,1,2,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,XL/XXL,3/23/2024,182,0,0,0,0,0,0.00,0.00
Pakaian Pria,Kain Suede,20,Plum,4XL/5XL,3/23/2024,182,1,0,1,0,0,1.00,1.00
Pakaian Pria,Kain Suede,21,Coklat,4XL,6/26/2024,87,0,2,1,0,1,0.50,2.00
Pakaian Pria,Kain Suede,21,Coklat,5XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Coklat,6XL,6/26/2024,87,0,2,1,0,1,0.50,2.00
Pakaian Pria,Kain Suede,21,Coklat,7XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Coklat,8XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Coklat,9XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Coklat,10XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Coklat,S/M,6/26/2024,87,0,2,0,1,1,0.00,0.00
Pakaian Pria,Kain Suede,21,Coklat,XL/XXL,6/26/2024,87,0,2,1,0,1,0.50,2.00
Pakaian Pria,Kain Suede,21,Coklat,4XL/5XL,6/26/2024,87,0,1,1,0,0,1.00,1.00
Pakaian Pria,Kain Suede,21,Perak,4XL,6/26/2024,87,0,2,0,0,2,0.00,0.00
Pakaian Pria,Kain Suede,21,Perak,5XL,6/26/2024,87,0,3,1,0,2,0.33,3.00
Pakaian Pria,Kain Suede,21,Perak,6XL,6/26/2024,87,0,3,2,0,1,0.67,1.50
